category_name;subcategory_name;subsubcategory_name;subsubsubcategory_name;name;price;nutrition_info;composition;general_info;image;features;extra
Сладости;Фрукты и орехи в глазури, драже;Фрукты;;"Конфеты ""Дыня в шоколадной глазури"" 200гр Pupo";294₽;;дыня сушеная, шоколадная глазурь (сахар, эквивалент масла какао, тертое какао, какао-порошок, масло какао, эмульгатор (лецитин соевый), ароматизатор «ванилин»), сахар, регулятор кислотности – кислота лимонная, консервант е220;"Бренд: Pupo
Вид глазури: молочный шоколад
Упаковка: пластиковый пакет
Энергетическая ценность в 100 г (ккал): 410
Белки, г: 1.5
Жиры, г: 12
Углеводы, г: 73
Вес, г: 200
Условия хранения: хранить при температуре 18+/-3с и относительной влажности воздуха не более 70%
Срок годности: 1 год";https://img.05.ru/resize/JMhI0b2fisiulIdogI_4qrENx8jEhSJSeDGA3t17mWg//rs:fit:409:599:0:0/q:80/bG9jYWw6Ly8vdXBsb2FkL2libG9jay9kYXJrc3RvcmUvMDAwMDAxNjYxMzQvMy5qcGc;;
Сладости;Фрукты и орехи в глазури, драже;Драже;;Жевательная резинка Виноград, 15,5гр Mentos;30₽;;подсластители (Е420, Е967, Е421, Е965, Е951, Е950, Е955), основа резиновая, агент влагоудерживающий (глицерин), крахмал (рисовый, кукурузный), мальтодекстрин, регуляторы кислотности (яблочная кислота, винная кислота, лимонная кислота), ароматизаторы, растительное масло, загустители (Е466, Е415), экстракт зеленого чая, эмульгаторы (E473, E322 (из сои)), глазирователь (Е903), антиокислитель (E321), красители (E120, Е133, E150d);"Бренд: Mentos
Упаковка: пачка
Энергетическая ценность в 100 г (ккал): 180
Белки, г: 0.3
Жиры, г: 1.5
Углеводы, г: 68
Вес, г: 15.5
Условия хранения: хранить при температуре от 5ºС до 30ºС и отосительной влажности воздуха не более 60%
Срок годности: 2 года";https://img.05.ru/resize/i56125NdP1h_re0Y_SYuANt58pN3sr2OgBasg-HOZt4//rs:fit:881:229:0:0/q:80/bG9jYWw6Ly8vdXBsb2FkL2libG9jay9kYXJrc3RvcmUvMDAwMDAxNjc1ODAvMi5qcGc;;
Сладости;Фрукты и орехи в глазури, драже;Драже;;Драже Tutti Frutti 15.5гр Mentos;30₽;;подсластители (Е967, Е420, Е421, Е965, Е951, Е950, Е955), основа резиновая, агент влагоудерживающий (Е422), ароматизаторы, крахмал (рисовый, кукурузный), мальтодекстрин, регулятор кислотности (Е296), загустители (Е466, Е415), экстракт зеленого чая (0,1%), эмульгаторы (Е473, Е322 (из сои)), растительное масло, глазирователь (Е903), краситель (Е120), антиокислитель (E321);"Бренд: Tutti Frutt
Упаковка: бумажная обертка
Энергетическая ценность в 100 г (ккал): 160
Белки, г: 0.1
Жиры, г: 0.2
Углеводы, г: 64
Вес, г: 15.5
Условия хранения: хранить при температуре от +15 до +21 и относительной влажности воздуха 75%.
Срок годности: 3 года
Дополнительная информация: любимая жевательная резинка Ментос Пьюр Фреш ""Тутти Фрутти"" – это неповторимый фруктовый микс с экстрактом зеленого чая. Тутти Фрутти - уникальная, удобная карманная упаковка в культовом формате для бренда Ментос – в формате ролла!";https://img.05.ru/resize/Jcn_n1eaOkcn4H-shgQBfoSV24tAVHkWBnd3hOKZ63U//rs:fit:586:389:0:0/q:80/bG9jYWw6Ly8vdXBsb2FkL2libG9jay9kYXJrc3RvcmUvMDAwMDAxNjYwOTIvMy5qcGc;;
Сладости;Фрукты и орехи в глазури, драже;Драже;;Жевательная резинка Свежая мята ХХL, 23.3гр Mentos;37₽;;подсластители (E967, E420, E421, E965, E951, E950, Е955), основа резиновая, агент влагоудерживающий (Е422), ароматизаторы, крахмал (рисовый, кукурузный), мальтодекстрин, эмульгаторы (Е473, Е322 (из сои)), загустители (Е466, Е415), экстракт зеленого чая (0,1%), растительное масло, глазирователь (Е903), антиокислитель (E321), краситель (Е133);"Бренд: Mentos
Упаковка: пачка
Энергетическая ценность в 100 г (ккал): 190
Белки, г: 0.4
Жиры, г: 0.2
Углеводы, г: 74
Вес, г: 23.3
Условия хранения: хранить при температуре (18±3)ºС, отн. влажности воздуха не более 75%.
Срок годности: 3 года";https://img.05.ru/resize/lVmZnvuHWaW9tQGcAocXqqNbq4YFTeu7eqVbsQ_yS6Q//rs:fit:1110:1360:0:0/q:80/bG9jYWw6Ly8vdXBsb2FkL2libG9jay9kYXJrc3RvcmUvMDAwMDAxNjc1NjIvMi5qcGc;;
Сладости;Фрукты и орехи в глазури, драже;Драже;;Драже 2в1 38гр Skittles;35₽;;"сахар, глюкозный сироп (пшеничный, кукурузный), жир специального назначения (пальмовое масло), регуляторы кислотности: Е330, Е331, загустители: Е1400, Е1422; ароматизаторы, глазирователи: Е903, Е904; жир специального назначения (кокосовое масло, пальмоядровое масло), красители: Е120, Е171, Е100, Е132, Е160а, E133";"Бренд: Skittles
Вид глазури: сахарная глазурь
Упаковка: пластиковый пакет
Энергетическая ценность в 100 г (ккал): 410
Жиры, г: 4.5
Углеводы, г: 91
Вес, г: 38
Срок годности: 12 дн.";https://img.05.ru/resize/qs-wqQtbanGY8z51XhShch5VQA3PB8AIKn7YU90SjVk//rs:fit:2924:1484:0:0/q:80/bG9jYWw6Ly8vdXBsb2FkLzAwMDAwMTY2MDY3LzEwLmpwZw;;
Сладости;Фрукты и орехи в глазури, драже;Драже;;Жевательная резинка Арбуз 15.5гр Mentos;30₽;;подсластители (Е420, Е967, Е421, E965, Е951, Е950, Е955), основа резиновая, агент влагоудерживающий (глицерин), крахмал (рисовый, кукурузный), мальтодекстрин, регуляторы кислотности (яблочная кислота, винная кислота, лимонная кислота), растительное масло, ароматизаторы, загустители (Е466, Е415), экстракт зеленого чая, эмульгаторы (E473, E322 (из сои)), глазирователь (Е903), антиокислитель (E321), красители (E120, Е133;"Бренд: Mentos
Упаковка: пачка
Энергетическая ценность в 100 г (ккал): 180
Белки, г: 0.3
Жиры, г: 1
Углеводы, г: 69
Вес, г: 15.5
Условия хранения: хранить при температуре от 5ºС до 30ºС и относительной влажности воздуха не более 60%
Срок годности: 2 года";https://img.05.ru/resize/IOsJvI2aCi86Vih5BcVefp__lCsRq93jt8RuTwRPmsM//rs:fit:899:292:0:0/q:80/bG9jYWw6Ly8vdXBsb2FkL2libG9jay9kYXJrc3RvcmUvMDAwMDAxNjc1NjUvMS5qcGc;;
Сладости;Фрукты и орехи в глазури, драже;Драже;;Драже Свежая мята 15.5гр Mentos;25₽;;сахар, глюкозный сироп (из пшеницы), гидрогенизированное растительное масло, кукурузный крахмал, натуральные aроматизaтopы, мальтодекстрин, загустители (e418, e466, e414), эмульгатор (e473), глaзирователи (e903, e901);"Бренд: Mentos
Упаковка: бумажная обертка
Энергетическая ценность в 100 г (ккал): 170
Жиры, г: 0.1
Углеводы, г: 67
Вес, г: 15.5
Условия хранения: хранить при температуре не более 30°С и относительной влажности воздуха не более 60%.
Срок годности: 3 года";https://img.05.ru/resize/_Mx6lf-kB5UjbGAMqShdl2EyJpzKrHffawstbMukxb0//rs:fit:851:404:0:0/q:80/bG9jYWw6Ly8vdXBsb2FkL2libG9jay9kYXJrc3RvcmUvMDAwMDAxNjYwOTEvMi5qcGc;;
Сладости;Фрукты и орехи в глазури, драже;Драже;;Жевательная резинка Арбуз, 2гр Mentos;5₽;;сахар, основа жевательной резинки, патока, регулятор кислотности (лимонная кислота), загуститель (гуммиарабик), влагоудерживающий агент (глицерин), эмульгатор (соевый лецитин), ароматизаторы (лайм, мята, ментол), краситель синий блестящий FCF (Е 133);"Бренд: Mentos
Упаковка: пластиковый пакет
Энергетическая ценность в 100 г (ккал): 180
Белки, г: 0.3
Жиры, г: 1
Углеводы, г: 69
Вес, г: 2
Условия хранения: хранить при температуре 15 до 21°C и относительной влажности воздуха не более 75%.
Срок годности: 2 года";https://img.05.ru/resize/lrIYxus_Rhej48eiDaisHSEWPpIqr9nxR1n-6UlyRNE//rs:fit:1473:822:0:0/q:80/bG9jYWw6Ly8vdXBsb2FkL2libG9jay9kYXJrc3RvcmUvMDAwMDAxNjg1ODAvMy5qcGc;;
Сладости;Фрукты и орехи в глазури, драже;Драже;;Драже Свежая мята 100гр Mentos;194₽;;подсластители (ксилит, мальтит, маннит, сорбит, мальтитный сироп, аспартам, ацесульфам калия, сукразола), основа резиновая, ароматизаторы, агент влагоудерживающий (глицерин), красители (Е171, Е133), загустители (желатин, Е414, Е415), растительное масло, экстракт зеленого чая (0,1%), эмульгатор (соевый лецитин), глазирователь (карнаубский воск), антиоксидант (Е321);"Бренд: Mentos
Упаковка: банка
Энергетическая ценность в 100 г (ккал): 180
Белки, г: 0.7
Жиры, г: 0.1
Углеводы, г: 73
Вес, г: 100
Условия хранения: хранить при температуре (18±3)ºС, отн. влажности воздуха не более 75%.
Срок годности: 2 года";https://img.05.ru/resize/Rp-VVw-ktBRmZkICortThTaKVSzYuEAk_738GO0do-I//rs:fit:1053:1276:0:0/q:80/bG9jYWw6Ly8vdXBsb2FkL2libG9jay9kYXJrc3RvcmUvMDAwMDAxNjg1MjgvNi5qcGc;;
Сладости;Фрукты и орехи в глазури, драже;Драже;;Драже жевательные Фрукты, 37гр Mentos;48₽;;сахар, сироп глюкозы (из пшеницы), фруктовые соки (клубничный, апельсиновый, лимонный) (2%), гидрогенизированное растительное масло, регулятор кислотности (лимонная кислота), кукурузный крахмал, ароматизaтopы, мальтодекстрин, загустители (е418, е466, е414), эмульгатор (е473), глaзирователи (е903, е901), красители (каротины, красный свекольный).;"Бренд: Mentos
Упаковка: бумажная обертка
Энергетическая ценность в 100 г (ккал): 390
Жиры, г: 2
Углеводы, г: 92
Вес, г: 37
Условия хранения: хранить при температуре не более 30°С и относительной влажности воздуха не более 60%
Срок годности: 3 года";https://img.05.ru/resize/Hz7NAVtmRdPhAjxe-vxvLTi6x8gZu7JKfsGf6nWugQg//rs:fit:711:231:0:0/q:80/bG9jYWw6Ly8vdXBsb2FkL2libG9jay9kYXJrc3RvcmUvMDAwMDAxNjc1ODUvNC5qcGc;;
Сладости;Фрукты и орехи в глазури, драже;Драже;;Драже Фрукты 38гр Skittles;46₽;;"сахар, глюкозный сироп (пшеничный, кукурузный), жир специального назначения (пальмовое масло), регуляторы кислотности: e330, e296, загустители: Е1400, Е1422; ароматизаторы, регулятор кислотности e331, глазирователи: e903, e904, жир специального назначения (кокосовое масло, пальмоядровое масло), красители: e100, e160а, е171, е120, е132, е133, е160а";"Бренд: Skittles
Вид глазури: сахарная глазурь
Упаковка: флоу-пак
Энергетическая ценность в 100 г (ккал): 410
Белки, г: 4
Жиры, г: 4
Углеводы, г: 91
Вес, г: 38
Условия хранения: хранить при температуре +18(±2)°С
Срок годности: 2 года
Дополнительная информация: с ароматами лимона, лайма, апельсина, клубники и черной смородины";https://img.05.ru/resize/FqTy03iL_TEZq8K-slG74l2063Pyj1lq6abLrXbXTKk//rs:fit:1920:958:0:0/q:80/bG9jYWw6Ly8vdXBsb2FkL2libG9jay9kYXJrc3RvcmUvMDAwMDAxNjYwNzEvMTkuanBn;;
Сладости;Фрукты и орехи в глазури, драже;Драже;;Жевательная резинка Тутти-Фрутти ХХL, 23.3гр Mentos;37₽;;подсластители (Е967, Е420, Е421, Е965, Е950, Е951, Е955), основа резиновая, агент влагоудерживающий (Е422), ароматизаторы, мальтодекстрин, крахмал (рисовый, кукурузный,), регулятор кислотности (Е296), экстракт зеленого чай (0,1%), эмульгатор (Е120), антиокислитель (Е321), содержит источник фенилаланина, содержит подсластители;"Бренд: Mentos
Упаковка: пачка
Энергетическая ценность в 100 г (ккал): 170
Белки, г: 0.1
Жиры, г: 0.2
Углеводы, г: 66
Вес, г: 23.3
Условия хранения: хранить при температуре (18±3)ºС, отн. влажности воздуха не более 75%
Срок годности: 3 года";https://img.05.ru/resize/sQP8su4z1vTWW8OYViu5-gC8jL0yp8Q4VCRAez3V2ps//rs:fit:680:834:0:0/q:80/bG9jYWw6Ly8vdXBsb2FkL2libG9jay9kYXJrc3RvcmUvMDAwMDAxNjc1NjAvMi5qcGc;;
Сладости;Фрукты и орехи в глазури, драже;Драже;;Драже шоколадное 145гр М&М's;87₽;;"молочный шоколад (сахар, какао тертое, сухое цельное молоко, лактоза, какао масло, эквивалент масла какао (масло пальмовое, масло ши, эмульгатор (соевый лецитин), ароматизаторы (ванилин, масляная кислота)); сахар, крахмал кукурузный, глюкозный сироп (кукурузный, пшеничный), красители (e171, e120, куркумин, каротины, e133), загуститель (декстрин), глазирователь (воск карнаубский), жир специального назначения (масло кокосовое, масло пальмоядровое)";"Бренд: M&M's
Вид глазури: молочный шоколад
Упаковка: флоу-пак
Энергетическая ценность в 100 г (ккал): 491
Белки, г: 4.4
Жиры, г: 18.9
Углеводы, г: 74.6
Вес, г: 130
Условия хранения: хранить при температуре от -5°С до +18°С
Срок годности: 9 месяцев";https://img.05.ru/resize/LKz94NwxU_JVzetdMXHvPOixV_zBnJJyrAq1Pt51OJs//rs:fit:1513:1901:0:0/q:80/bG9jYWw6Ly8vdXBsb2FkL2libG9jay9kYXJrc3RvcmUvMDAwMDAxNjYwNzMvMjIuanBn;;
Сладости;Фрукты и орехи в глазури, драже;Драже;;Драже шоколадное 360гр М&М's;399₽;;"молочный шоколад (сахар, какао тертое, сухое цельное молоко, лактоза, какао масло, эквивалент масла какао (масло пальмовое, масло ши, эмульгатор (соевый лецитин), ароматизаторы (ванилин, масляная кислота)); сахар, крахмал кукурузный, глюкозный сироп (кукурузный, пшеничный), красители (e171, e120, куркумин, каротины, e133), загуститель (декстрин), глазирователь (воск карнаубский), жир специального назначения (масло кокосовое, масло пальмоядровое)";"Бренд: M&M's
Вид глазури: молочный шоколад
Упаковка: флоу-пак
Энергетическая ценность в 100 г (ккал): 491
Белки, г: 4.4
Жиры, г: 18.9
Углеводы, г: 74.6
Вес, г: 360
Условия хранения: хранить при температуре от +5°С до +20°С
Срок годности: 9 месяцев";https://img.05.ru/resize/bMmBJIzJx4IPFMubYPVLtoUjxM4N0B9bQAdIdPOSLA0//rs:fit:1513:1263:0:0/q:80/bG9jYWw6Ly8vdXBsb2FkL2libG9jay9kYXJrc3RvcmUvMDAwMDAxNjYwODIvMjEuanBn;;
Сладости;Фрукты и орехи в глазури, драже;Драже;;Жевательная резинка нежная мята, 15,5гр Mentos;30₽;;подсластилели (E967, E420, E421, E965, E951, E950, E955), основа резиновая, агент влагоудерживающий (E422), ароматизаторы, мальтодекстрин, пищевая добавка (E451i), крахмал (рисовый, кукурузный), экстракт белого чая, эмульгаторы (E473, E322), загустители (E466, E415), растительное масло, глазирователь (E903), красители (E133, E100), антиокислитель (E321);"Бренд: Mentos
Упаковка: пачка
Энергетическая ценность в 100 г (ккал): 170
Белки, г: 0.5
Жиры, г: 0.2
Углеводы, г: 67
Вес, г: 15.5
Условия хранения: хранить при температуре (18±3)ºС и относительной влажности воздуха не более 75%
Срок годности: 2 года";https://img.05.ru/resize/_kBqveIAWlcRq94F2PU3HjyG33W1yjdI6wZWd9arhM4//rs:fit:1168:1220:0:0/q:80/bG9jYWw6Ly8vdXBsb2FkL2libG9jay9kYXJrc3RvcmUvMDAwMDAxNjc1NzYvMi5qcGc;;
Сладости;Батончики;Протеин;;Батончик протеиновый карамельный, 45гр CHAMP;65₽;;карамельный сироп (сахар, патока), белок соевый, глазурь кондитерская (сахар, масло растительное, какао, эмульгатор — лецитин соевый, соль), молоко сухое обезжиренное, кокосовая стружка, мальтодекстрин, масло растительное, яблоко, экструдированный рис, какао, эмульгатор — лецитин соевый, консерванты (сорбат калия, бензоат натрия), регулятор кислотности — кислота лимонная, агент влагоудерживающий — сорбит, ароматизатор, L-карнитина тартрат, соль поваренная.;"Бренд: Champ
Тип: протеиновый батончик
Добавки: карамель
Упаковка: флоу-пак
Энергетическая ценность в 100 г (ккал): 345
Белки, г: 7.5
Жиры, г: 4.5
Углеводы, г: 21
Вес батончика, г: 0.45
Условия хранения: хранить в сухом месте, защищенном от прямых солнечных лучей, при температуре не выше 25 ºС. Использовать сразу после вскрытия упаковки.
Срок годности: 1 год";https://img.05.ru/resize/zMSxCc3Q81wlQ9KARdEKtTRtxC5mQ3DLgAMt1_1NXqA//rs:fit:709:267:0:0/q:80/bG9jYWw6Ly8vdXBsb2FkL2libG9jay9kYXJrc3RvcmUvMDAwMDAxOTgwMDQvMy5qcGc;;
Сладости;Батончики;Протеин;;Батончик протеиновый глазированный кокосовый 40гр SNAQFABRIQ;66₽;;кокос, водорастворимые волокна кукурузы, инулин (пищевые волокна), олигофруктоза (пищевые волокна), молочный шоколад (водорастворимые волокна кукурузы, масло какао, какао тёртое, молоко сухое обезжиренное, эмульгатор (соевый лецитин), ароматизаторы натуральные, подсластитель (сукралоза)), вода, маракуйя, манго, агенты влагоудерживающие (глицерин, сорбит), соль, ароматизаторы натуральные, регулятор кислотности (лимонная кислота), антиокислитель (аскорбиновая кислота), консервант (сорбат калия), натуральный подсластитель (стевия);"Бренд: SNAQ FABRIQ
Тип: протеиновый батончик
Добавки: кокос
Без сахара: да
С сахарозаменителем: да
Упаковка: флоу-пак
Энергетическая ценность в 100 г (ккал): 397
Белки, г: 6.9
Жиры, г: 30
Углеводы, г: 7.9
Вес батончика, г: 40
Условия хранения: хранить при температуре от 0 °C до +25 °C
Срок годности: 1 год
Дополнительная информация: поможет снизить вес - придает эффект сытости - улучшает общее состояние системы пищеварения - способствует росту полезной микрофлоры - способствует подержанию здорового уровня сахара в крови";https://img.05.ru/resize/ZDnQaxSAjTKkk6iYuyhaasAv7oI03XYvy80lDWl-EHo//rs:fit:996:376:0:0/q:80/bG9jYWw6Ly8vdXBsb2FkL2libG9jay9kYXJrc3RvcmUvMDAwMDAyMDU3NDAvMS5qcGc;;
Сладости;Батончики;Протеин;;Батончик протеиновый банановый, 45гр CHAMP;65₽;;патока, белок соевый, глазурь кондитерская (сахар, масло растительное, какао, эмульгатор — лецитин соевый, соль), молоко сухое обезжиренное, сахар, масло растительное, кокосовая стружка, мальтодекстрин, яблоко, экструдированный рис, цукаты, ароматизатор, банан, эмульгатор — лецитин соевый, куркума, консерванты (сорбат калия, бензоат натрия), регулятор кислотности — кислота лимонная, агент влагоудерживающий — сорбит, премикс витаминный (мальтодекстрин, витамины: C, PP(ниацин), B5 (пантотеновая кислота), E, B6, B2 (рибофлавин), B1 (тиамин), B9 (фолиевая кислота), H (биотин), B12, соль поваренная;"Бренд: Champ
Тип: протеиновый батончик
Добавки: банан
Без сахара: да
Без глютена: да
Упаковка: флоу-пак
Энергетическая ценность в 100 г (ккал): 356
Белки, г: 16.7
Жиры, г: 10
Углеводы, г: 51
Вес батончика, г: 45
Условия хранения: хранить в сухом месте, защищенном от прямых солнечных лучей, при температуре не выше 25 ºС. Использовать сразу после вскрытия упаковки
Срок годности: 1 год
Дополнительная информация: в 1 батончике (45 г) содержится: биотин - 0,021 мг; фолиевая кислота - 0,055 мг; пантотеновая кислота - 1,412 мг; витамин В2 - 0,263 мг; витамин В1 - 0,229 мг; витамин В12 - 0,162 мкг; витамин В6 - 0,300 мг; витамин Е - 1,375 мг; витамин С - 8,250 мг; витамин РР - 2,450 мг.";https://img.05.ru/resize/daWK8zKOxpQBMfaRlhHatEtXMrOKmJQMTyorX1Hgjx0//rs:fit:1220:467:0:0/q:80/bG9jYWw6Ly8vdXBsb2FkL2libG9jay9kYXJrc3RvcmUvMDAwMDAxOTgwMDEvMy5qcGc;;
Сладости;Батончики;Протеин;;Батончик протеиновый шоколадная вишня, 45гр CHAMP;65₽;;патока, белок соевый, молоко сухое обезжиренное, сахар, глазурь кондитерская (сахар, масло растительное, какао, эмульгатор - лецитин соевый, ароматизатор), фрукты и ягоды (яблоко, изюм, вишня), масло растительное, экструдированный рис, какао, мальтодекстрин, кокосовая стружка, антиокислитель - глюконо-дельта-лактон, коллаген гидролизованный, ароматизаторы, эмульгатор - лецитин соевый, консерванты (сорбат калия, бензоат натрия), агент влагоудерживающий - сорбит, регулятор кислотности - лимонная кислота, L-карнитина тартрат, соль поваренная.;"Бренд: Champ
Тип: протеиновый батончик
Добавки: вишня
Без сахара: нет
Без глютена: нет
Упаковка: флоу-пак
Энергетическая ценность в 100 г (ккал): 356
Белки, г: 16.7
Жиры, г: 10
Углеводы, г: 51.1
Вес батончика, г: 45
Условия хранения: хранить в сухом месте, защищенном от прямых солнечных лучей, при температуре не выше 25 ºС. Использовать сразу после вскрытия упаковки
Срок годности: 1 год";https://img.05.ru/resize/VAqPA3x566hWSQRWNFrIB-icAKppTubI5Wb9FOaKovk//rs:fit:508:197:0:0/q:80/bG9jYWw6Ly8vdXBsb2FkL2libG9jay9kYXJrc3RvcmUvMDAwMDAxOTc5OTkvMy5qcGc;;
Сладости;Батончики;Протеин;;Батончик протеиновый мюсли яблоко-семена льна, 30гр Леовит;35₽;;овсяные и пшеничные хлопья, экструдированные злаки (рис и кукуруза), патока, глазурь кондитерская белая (сахар, жир растительный, сухие молочные продукты, эмульгатор (лецитин), ароматизатор идентичный натуральному (ванилин)), яблоки сушеные, масло растительное, мед, семена льна, регулятор кислоты (лимонная кислота), влагоудерживающий агент (сорбит).;"Бренд: Леовит
Тип: злаковый батончик
Добавки: яблоко
В глазури: нет
Упаковка: флоу-пак
Энергетическая ценность в 100 г (ккал): 367
Белки, г: 4.9
Жиры, г: 11.9
Углеводы, г: 60
Вес батончика, г: 30
Условия хранения: хранить в сухом месте, защищенном от прямых солнечных лучей, при температуре не выше 25 ºС. Использовать сразу после вскрытия упаковки
Срок годности: 1 год";https://img.05.ru/resize/JVdYPMxNJAkOPg992TRz4LqoaPF2gi-A4BAxPhuRbsU//rs:fit:650:241:0:0/q:80/bG9jYWw6Ly8vdXBsb2FkL2libG9jay9kYXJrc3RvcmUvMDAwMDAxOTgwMTQvMy5qcGc;;
Сладости;Батончики;Протеин;;Батончик протеиновый клубничный, 45гр CHAMP;75₽;;белки молока (молоко сухое, концентрат сывороточного белка), соевый белок, кокосовая стружка, экструдированный рис, ягоды и фрукты (клубника, яблоки), коллаген гидролизованный, овсяное пищевое волокно, коэнзим Q10, подсластитель – стевиозид (экстракт листьев стевии);"Бренд: Champ
Тип: протеиновый батончик
Добавки: клубника
Без глютена: да
Упаковка: флоу-пак
Энергетическая ценность в 100 г (ккал): 334
Белки, г: 17
Жиры, г: 11.6
Углеводы, г: 40.4
Вес батончика, г: 45
Условия хранения: хранить в сухом месте, защищенном от прямых солнечных лучей, при температуре не выше 25 ºС
Срок годности: 1 год";https://img.05.ru/resize/an0dBQFTYyId_pexgHvKbDSMnBPISQrBo-1GQvaqhbE//rs:fit:506:195:0:0/q:80/bG9jYWw6Ly8vdXBsb2FkL2libG9jay9kYXJrc3RvcmUvMDAwMDAxOTgwMDMvMy5qcGc;;
Сладости;Батончики;Протеин;;Батончик протеиновый глазированный с фундуком и карамелью 50гр SNAQFABRIQ;75₽;;арахис, водорастворимые волокна кукурузы, фундук, олигофруктоза (пищевые волокна), молочный шоколад (водорастворимые волокна кукурузы, масло какао, какао тертое, молоко сухое обезжиренное, эмульгатор (соевый лецитин), ароматизаторы натуральные, подсластитель (сукралоза)), вода, масло кокосовое, концентрат сывороточного белка, какао-порошок натуральный, агент влагоудерживающий (глицерин), подсластитель (сорбит), соль морская, ароматизаторы натуральные, регулятор кислотности (лимонная кислота), антиокислитель (аскорбиновая кислота), эмульгатор (соевый лецитин), консервант (сорбат калия), натуральный подсластитель (стевия). Содержит подсластитель (сорбит).;"Бренд: SNAQ FABRIQ
Тип: протеиновый батончик
Добавки: фундук; карамель
Без сахара: да
Упаковка: флоу-пак
Энергетическая ценность в 100 г (ккал): 227
Белки, г: 8
Жиры, г: 17
Углеводы, г: 3.5
Вес батончика, г: 50
Срок годности: 1 год";https://img.05.ru/resize/NvRYpzA-tVT_QaJUnX0V-QZXP_MW2o8bvlNaQ8LGKB0//rs:fit:989:391:0:0/q:80/bG9jYWw6Ly8vdXBsb2FkL2libG9jay9kYXJrc3RvcmUvMDAwMDAyMDU3MzkvMS5qcGc;;
Сладости;Батончики;Злаки;;Батончик злаковый мюсли банан-шоколад, 50гр Crony;92₽;;"молочный шоколад (сахар, какао тертое, масло какао, обезжиренное сухое молоко, масло сливочное, эмульгатор подсолнечный лецитин), злаковые хлопья (пшеничная мука, сахар, рисовая мука, кукурузная мука, экстракт  ячменного солода, поваренная соль, сироп карамелизированного сахара), сироп глюкозы с фруктозой, сироп глюкозы, цельнозерновые хлопья (овсяные, пшеничные, ячменные), сахар, кокосовое масло, сушеный банан, кукурузные хлопья (кукуруза, поваренная соль, экстракт ячменного солода), мед, обжаренный арахис, натуральный ароматизатор ""Банан"", поваренная соль, эмульгатор - подсолнечный лецитин. Может содержать следы орехов.";"Бренд: Леовит
Тип: злаковый батончик
Добавки: банан, шоколад
Упаковка: флоу-пак
Энергетическая ценность в 100 г (ккал): 400
Белки, г: 3.5
Жиры, г: 13.7
Углеводы, г: 66.8
Вес батончика, г: 50
Условия хранения: хранить при температуре от 0°C до +25°C
Срок годности: 1 год";https://img.05.ru/resize/Zb3ImSNnsVafBgFkGLNs2v2ivJloe_TF3itsTgmFJrE//rs:fit:759:314:0:0/q:80/bG9jYWw6Ly8vdXBsb2FkL2libG9jay9kYXJrc3RvcmUvMDAwMDAxOTgwMjkvMy5qcGc;;
Сладости;Батончики;Злаки;;Батончик злаковый мюсли клюква, 50гр Crony;92₽;;цельнозерновые хлопья (овсяные, пшеничные), сироп глюкозы с фруктозой, сироп глюкозы, кусочки сладкой клюквы (клюква, сахар, подсолнечное масло), злаковые хлопья (пшеничная мука, сахар, рисовая мука, кукурузная мука, экстракт ячменного солода, поваренная соль, сироп карамелизированного сахара), кукурузные хлопья  (кукуруза, поваренная соль, экстракт ячменного солода), сахар, кокосовое масло, мед, регулятор кислотности - лимонная кислота, натуральный ароматизатор «Бойзенова ягода», эмульгатор - подсолнечный лецитин, поваренная соль. Может содержать следы орехов и арахиса.;"Бренд: Леовит
Тип: злаковый батончик
Добавки: клюква
Упаковка: флоу-пак
Энергетическая ценность в 100 г (ккал): 370
Белки, г: 4
Жиры, г: 8.9
Углеводы, г: 68.7
Вес батончика, г: 50
Условия хранения: хранить при температуре от 0°C до +25°C
Срок годности: 1 год";https://img.05.ru/resize/bskX5H_JEQRra1TGunucsJhhnPPstyeG7nKib0SeaSE//rs:fit:601:241:0:0/q:80/bG9jYWw6Ly8vdXBsb2FkL2libG9jay9kYXJrc3RvcmUvMDAwMDAxOTgwMjYvMy5qcGc;;
Сладости;Батончики;Злаки;;Батончик злаковый мюсли кокос-шоколад, 50гр Crony;92₽;;молочный шоколад (сахар, какао тертое, масло какао, обезжиренное сухое молоко, масло сливочное, эмульгатор - подсолнечный лецитин), кокосовая стружка, сироп глюкозы, сироп глюкозы с фруктозой, злаковые хлопья (пшеничная мука, сахар, кукурузная мука, рисовая мука, экстракт ячменного солода, поваренная соль, сироп карамелизированного сахара), цельнозерновые хлопья (овсяные, пшеничные), кокосовое масло, сахар, кукурузные хлопья (кукуруза, поваренная соль, экстракт ячменного солода), стабилизатор - глицерин, поваренная соль,  эмульгатор - подсолнечный лецитин, натуральный ароматизатор «Кокос». Может содержать следы орехов и арахиса.;"Бренд: Леовит
Тип: злаковый батончик
Добавки: кокос, шоколад
Упаковка: флоу-пак
Энергетическая ценность в 100 г (ккал): 440
Белки, г: 3.8
Жиры, г: 20.1
Углеводы, г: 60
Вес батончика, г: 50
Условия хранения: хранить в сухом месте, защищенном от прямых солнечных лучей.
Срок годности: 1 год";https://img.05.ru/resize/7RQBPiajR0nEDaMcRtbmz96Ypx3NqJL3cY_0HxFbFnQ//rs:fit:1280:540:0:0/q:80/bG9jYWw6Ly8vdXBsb2FkL2libG9jay9kYXJrc3RvcmUvMDAwMDAxOTgwMTgvNS5qcGc;;
